Source,Destination,Packet_Count,Duration
2001:db8::372,ff02::1:ff00:1,2,1.189737
2001:db8::1,2001:db8::372,12,8.403449
2001:db8::371,ff02::1:ff00:1,2,1.189545
2001:db8::1,2001:db8::371,12,8.404469
2001:db8::373,ff02::1:ff00:1,2,1.189518
2001:db8::1,2001:db8::373,12,8.339335
2001:db8::374,ff02::1:ff00:1,2,1.189622
2001:db8::1,2001:db8::374,12,8.274661
2001:db8::375,ff02::1:ff00:1,2,1.18942
2001:db8::1,2001:db8::375,12,8.340229
2001:db8::376,ff02::1:ff00:1,2,1.189366
2001:db8::1,2001:db8::376,12,8.274366
2001:db8::378,ff02::1:ff00:1,2,1.189545
2001:db8::1,2001:db8::378,12,8.338779
2001:db8::377,ff02::1:ff00:1,2,1.189304
2001:db8::1,2001:db8::377,12,8.340342
2001:db8::379,ff02::1:ff00:1,2,1.189024
2001:db8::1,2001:db8::379,12,8.338912
2001:db8::380,ff02::1:ff00:1,2,1.18898
2001:db8::1,2001:db8::380,12,8.339059
2001:db8::381,ff02::1:ff00:1,2,1.18919
2001:db8::1,2001:db8::381,12,8.401995
2001:db8::382,ff02::1:ff00:1,2,1.188931
2001:db8::1,2001:db8::382,12,8.40355
2001:db8::383,ff02::1:ff00:1,2,1.18914
2001:db8::1,2001:db8::383,12,8.337502
2001:db8::60,2001:db8::1,10,7.570515
2001:db8::63,2001:db8::1,10,7.571069
2001:db8::61,2001:db8::1,10,7.56987
2001:db8::62,2001:db8::1,10,7.570702
2001:db8::384,ff02::1:ff00:1,2,1.188304
2001:db8::1,2001:db8::384,12,8.338315
2001:db8::65,2001:db8::1,10,7.511297
2001:db8::64,2001:db8::1,10,7.509681
2001:db8::66,2001:db8::1,10,7.510586
2001:db8::67,2001:db8::1,10,7.509839
2001:db8::68,2001:db8::1,10,7.510678
2001:db8::69,2001:db8::1,10,7.51082
2001:db8::70,2001:db8::1,10,7.496482
2001:db8::73,2001:db8::1,10,7.495007
2001:db8::72,2001:db8::1,10,7.496268
2001:db8::71,2001:db8::1,10,7.495904
2001:db8::74,2001:db8::1,10,7.494974
2001:db8::385,ff02::1:ff00:1,3,1.530741
2001:db8::1,2001:db8::385,13,8.26437
2001:db8::386,ff02::1:ff00:1,3,1.461853
2001:db8::1,2001:db8::386,13,8.26907
2001:db8::387,ff02::1:ff00:1,3,1.461738
2001:db8::1,2001:db8::387,13,8.205371
2001:db8::388,ff02::1:ff00:1,2,1.09278
2001:db8::1,2001:db8::388,12,8.268347
2001:db8::389,ff02::1:ff00:1,2,1.093828
2001:db8::1,2001:db8::389,12,8.270871
2001:db8::391,ff02::1:ff00:1,2,1.092744
2001:db8::1,2001:db8::391,12,8.204417
2001:db8::390,ff02::1:ff00:1,2,1.092722
2001:db8::1,2001:db8::390,12,8.206267
2001:db8::392,ff02::1:ff00:1,2,1.093783
2001:db8::1,2001:db8::392,12,8.269943
2001:db8::393,ff02::1:ff00:1,2,1.092687
2001:db8::1,2001:db8::393,12,8.206584
2001:db8::395,ff02::1:ff00:1,2,1.092666
2001:db8::1,2001:db8::395,12,8.334601
2001:db8::394,ff02::1:ff00:1,2,1.092639
2001:db8::1,2001:db8::394,12,8.204525
2001:db8::396,ff02::1:ff00:1,2,1.093093
2001:db8::1,2001:db8::396,12,8.269623
2001:db8::397,ff02::1:ff00:1,2,1.093042
2001:db8::1,2001:db8::397,12,8.267455
2001:db8::398,ff02::1:ff00:1,2,1.093007
2001:db8::1,2001:db8::398,12,8.270314
2001:db8::400,ff02::1:ff00:1,2,1.092466
2001:db8::1,2001:db8::400,12,8.203944
2001:db8::399,ff02::1:ff00:1,2,1.093651
2001:db8::1,2001:db8::399,12,8.203771
2001:db8::401,ff02::1:ff00:1,2,1.092424
2001:db8::1,2001:db8::401,12,8.267477
2001:db8::402,ff02::1:ff00:1,2,1.09362
2001:db8::1,2001:db8::402,15,8.204501
2001:db8::403,ff02::1:ff00:1,2,1.093597
2001:db8::1,2001:db8::403,15,8.269384
2001:db8::404,ff02::1:ff00:1,2,1.092376
2001:db8::1,2001:db8::404,15,8.204462
2001:db8::406,ff02::1:ff00:1,2,1.092207
2001:db8::1,2001:db8::406,15,8.267263
2001:db8::407,ff02::1:ff00:1,2,1.093546
2001:db8::1,2001:db8::407,15,8.267422
2001:db8::405,ff02::1:ff00:1,2,1.093006
2001:db8::1,2001:db8::405,15,8.20674
2001:db8::408,ff02::1:ff00:1,2,1.091822
2001:db8::1,2001:db8::408,15,8.205023
2001:db8::409,ff02::1:ff00:1,2,1.092969
2001:db8::1,2001:db8::409,15,8.267491
2001:db8::410,ff02::1:ff00:1,2,1.092944
2001:db8::1,2001:db8::410,15,8.268536
2001:db8::411,ff02::1:ff00:1,2,1.082002
2001:db8::1,2001:db8::411,15,8.270403
2001:db8::75,2001:db8::1,10,7.436788
2001:db8::76,2001:db8::1,10,7.435173
2001:db8::77,2001:db8::1,10,7.436533
2001:db8::78,2001:db8::1,10,7.436606
2001:db8::412,ff02::1:ff00:1,2,1.08183
2001:db8::1,2001:db8::412,15,8.267125
2001:db8::413,ff02::1:ff00:1,2,1.092765
2001:db8::1,2001:db8::413,15,8.268132
2001:db8::414,ff02::1:ff00:1,2,1.092743
2001:db8::1,2001:db8::414,15,8.26811
2001:db8::415,ff02::1:ff00:1,2,1.098152
2001:db8::1,2001:db8::415,15,8.353379
2001:db8::417,ff02::1:ff00:1,2,1.093978
2001:db8::1,2001:db8::417,15,8.332323
2001:db8::416,ff02::1:ff00:1,2,1.093956
2001:db8::1,2001:db8::416,15,8.335221
2001:db8::418,ff02::1:ff00:1,2,1.097922
2001:db8::1,2001:db8::418,15,8.33559
2001:db8::420,ff02::1:ff00:1,2,1.093921
2001:db8::1,2001:db8::420,12,8.334104
2001:db8::421,ff02::1:ff00:1,2,1.097888
2001:db8::1,2001:db8::421,12,8.332869
2001:db8::419,ff02::1:ff00:1,2,1.093889
2001:db8::1,2001:db8::419,12,8.334349
2001:db8::422,ff02::1:ff00:1,2,1.097852
2001:db8::1,2001:db8::422,12,8.333317
2001:db8::424,ff02::1:ff00:1,2,1.097828
2001:db8::1,2001:db8::424,12,8.336347
2001:db8::425,ff02::1:ff00:1,2,1.093844
2001:db8::1,2001:db8::425,12,8.333977
2001:db8::426,ff02::1:ff00:1,2,1.093823
2001:db8::1,2001:db8::426,12,8.331131
2001:db8::423,ff02::1:ff00:1,2,1.035764
2001:db8::1,2001:db8::423,12,8.273157
2001:db8::427,ff02::1:ff00:1,2,1.035499
2001:db8::1,2001:db8::427,12,8.270013
2001:db8::430,ff02::1:ff00:1,2,1.035459
2001:db8::1,2001:db8::430,12,8.270101
2001:db8::428,ff02::1:ff00:1,2,1.031238
2001:db8::1,2001:db8::428,12,8.25307
fe80::349c:faff:fe40:1bbf,ff02::2,2,31.347444
fe80::c74:daff:fe57:a1d9,ff02::2,2,31.347412
fe80::340a:a8ff:fede:f778,ff02::2,2,29.792825
fe80::706e:94ff:fe16:351c,ff02::2,2,33.910229
fe80::6c35:7fff:feee:759b,ff02::2,2,31.347369
fe80::ec2a:d5ff:fe50:1030,ff02::2,2,31.347406
fe80::3856:9aff:fe05:bc8e,ff02::2,2,30.8213
fe80::ecd8:7cff:fe43:4e52,ff02::2,2,30.310311
fe80::8489:bff:fec2:d2f2,ff02::2,2,38.117875
fe80::fc22:abff:feba:a497,ff02::2,2,34.024652
fe80::70f5:95ff:fede:c557,ff02::2,2,34.024347
2001:db8::431,ff02::1:ff00:1,2,1.035286
2001:db8::1,2001:db8::431,12,8.273644
fe80::cc74:bfff:fe7f:5950,ff02::2,2,34.020805
2001:db8::429,ff02::1:ff00:1,2,1.031732
2001:db8::1,2001:db8::429,12,8.269722
2001:db8::432,ff02::1:ff00:1,2,1.031627
2001:db8::1,2001:db8::432,12,8.265947
fe80::303d:b9ff:fe7d:41b,ff02::2,2,38.114181
2001:db8::433,ff02::1:ff00:1,2,1.027424
2001:db8::1,2001:db8::433,12,8.267091
2001:db8::435,ff02::1:ff00:1,2,1.026927
2001:db8::1,2001:db8::435,12,8.268573
2001:db8::434,ff02::1:ff00:1,2,1.03089
2001:db8::1,2001:db8::434,12,8.266681
2001:db8::436,ff02::1:ff00:1,2,1.026883
2001:db8::1,2001:db8::436,12,8.247454
2001:db8::437,ff02::1:ff00:1,2,1.030731
2001:db8::1,2001:db8::437,12,8.269938
2001:db8::438,ff02::1:ff00:1,2,1.113253
2001:db8::1,2001:db8::438,12,8.329998
2001:db8::440,ff02::1:ff00:1,2,1.113323
2001:db8::1,2001:db8::440,12,8.267722
2001:db8::439,ff02::1:ff00:1,2,1.113221
2001:db8::1,2001:db8::439,12,8.329895
2001:db8::441,ff02::1:ff00:1,2,1.115561
2001:db8::1,2001:db8::441,12,8.32819
2001:db8::442,ff02::1:ff00:1,2,1.113188
2001:db8::1,2001:db8::442,12,8.328224
2001:db8::444,ff02::1:ff00:1,2,1.113164
2001:db8::1,2001:db8::444,12,8.328258
2001:db8::443,ff02::1:ff00:1,2,1.11248
2001:db8::1,2001:db8::443,12,8.325229
2001:db8::445,ff02::1:ff00:1,2,1.088045
2001:db8::1,2001:db8::445,12,8.300565
2001:db8::447,ff02::1:ff00:1,2,1.087806
2001:db8::1,2001:db8::447,12,8.301399
2001:db8::446,ff02::1:ff00:1,2,1.087771
2001:db8::1,2001:db8::446,12,8.239457
2001:db8::448,ff02::1:ff00:1,2,1.085535
2001:db8::1,2001:db8::448,12,8.300272
2001:db8::449,ff02::1:ff00:1,2,1.085512
2001:db8::1,2001:db8::449,12,8.236497
2001:db8::450,ff02::1:ff00:1,2,1.087725
2001:db8::1,2001:db8::450,12,8.277232
2001:db8::451,ff02::1:ff00:1,2,1.085479
2001:db8::1,2001:db8::451,12,8.241311
2001:db8::453,ff02::1:ff00:1,2,1.085377
2001:db8::1,2001:db8::453,12,8.300592
2001:db8::452,ff02::1:ff00:1,2,1.085442
2001:db8::1,2001:db8::452,12,8.220847
2001:db8::454,ff02::1:ff00:1,2,1.085335
2001:db8::1,2001:db8::454,12,8.300047
2001:db8::455,ff02::1:ff00:1,2,1.085272
2001:db8::1,2001:db8::455,12,8.302245
2001:db8::456,ff02::1:ff00:1,2,1.087635
2001:db8::1,2001:db8::456,12,8.30009
2001:db8::458,ff02::1:ff00:1,2,1.087213
2001:db8::1,2001:db8::458,12,8.277725
2001:db8::457,ff02::1:ff00:1,2,1.085015
2001:db8::1,2001:db8::457,12,8.299908
2001:db8::459,ff02::1:ff00:1,2,1.087169
2001:db8::1,2001:db8::459,12,8.300096
2001:db8::460,ff02::1:ff00:1,2,1.037033
2001:db8::1,2001:db8::460,12,8.187164
2001:db8::461,ff02::1:ff00:1,2,1.03505
2001:db8::1,2001:db8::461,12,8.188735
2001:db8::462,ff02::1:ff00:1,2,1.034788
2001:db8::1,2001:db8::462,12,8.251071
2001:db8::463,ff02::1:ff00:1,2,1.035019
2001:db8::1,2001:db8::463,12,8.189374
2001:db8::464,ff02::1:ff00:1,2,1.034637
2001:db8::1,2001:db8::464,12,8.251132
2001:db8::465,ff02::1:ff00:1,2,1.03489
2001:db8::1,2001:db8::465,12,8.291752
2001:db8::466,ff02::1:ff00:1,2,1.040231
2001:db8::1,2001:db8::466,12,8.315925
2001:db8::467,ff02::1:ff00:1,2,1.040209
2001:db8::1,2001:db8::467,12,8.292205
2001:db8::468,ff02::1:ff00:1,2,1.040305
2001:db8::1,2001:db8::468,12,8.315998
2001:db8::469,ff02::1:ff00:1,2,1.040223
2001:db8::1,2001:db8::469,12,8.291736
2001:db8::471,ff02::1:ff00:1,2,1.040158
2001:db8::1,2001:db8::471,12,8.291648
2001:db8::470,ff02::1:ff00:1,2,1.040257
2001:db8::1,2001:db8::470,12,8.315887
2001:db8::79,2001:db8::1,10,7.353387
2001:db8::80,2001:db8::1,10,7.353238
2001:db8::82,2001:db8::1,10,7.353176
2001:db8::81,2001:db8::1,10,7.351715
2001:db8::472,ff02::1:ff00:1,2,1.036742
2001:db8::1,2001:db8::472,12,8.311118
2001:db8::84,2001:db8::1,10,7.352648
2001:db8::473,ff02::1:ff00:1,2,1.016318
2001:db8::1,2001:db8::473,12,8.268361
2001:db8::475,ff02::1:ff00:1,2,1.016271
2001:db8::1,2001:db8::475,12,8.26819
2001:db8::85,2001:db8::1,10,7.337315
2001:db8::474,ff02::1:ff00:1,2,1.016289
2001:db8::1,2001:db8::474,12,8.291891
2001:db8::88,2001:db8::1,10,7.222385
2001:db8::477,ff02::1:ff00:1,2,0.906574
2001:db8::1,2001:db8::477,12,8.181453
2001:db8::476,ff02::1:ff00:1,2,0.906526
2001:db8::1,2001:db8::476,12,8.181465
2001:db8::86,2001:db8::1,10,7.228083
2001:db8::87,2001:db8::1,10,7.227395
2001:db8::83,2001:db8::1,10,7.222423
2001:db8::90,2001:db8::1,10,7.222275
2001:db8::91,2001:db8::1,10,7.227809
2001:db8::92,2001:db8::1,10,7.227447
2001:db8::94,2001:db8::1,10,7.222441
2001:db8::89,2001:db8::1,10,7.222763
2001:db8::93,2001:db8::1,10,7.221982
2001:db8::95,2001:db8::1,10,7.227943
2001:db8::97,2001:db8::1,10,7.22221
2001:db8::96,2001:db8::1,10,7.227597
2001:db8::98,2001:db8::1,10,7.227478
2001:db8::99,2001:db8::1,10,7.227297
2001:db8::478,ff02::1:ff00:1,2,0.762684
2001:db8::1,2001:db8::478,12,8.036936
2001:db8::480,ff02::1:ff00:1,2,0.762582
2001:db8::1,2001:db8::480,12,8.036969
2001:db8::482,ff02::1:ff00:1,1,0
2001:db8::1,2001:db8::482,11,8.036499
2001:db8::479,ff02::1:ff00:1,2,0.762349
2001:db8::1,2001:db8::479,12,8.036544
2001:db8::481,ff02::1:ff00:1,2,0.762777
2001:db8::1,2001:db8::481,12,8.10027
2001:db8::483,ff02::1:ff00:1,2,0.762633
2001:db8::1,2001:db8::483,12,8.102538
2001:db8::484,ff02::1:ff00:1,2,0.7627
2001:db8::1,2001:db8::484,12,8.09979
2001:db8::485,ff02::1:ff00:1,2,0.76257
2001:db8::1,2001:db8::485,12,8.10279
2001:db8::487,ff02::1:ff00:1,2,0.762636
2001:db8::1,2001:db8::487,12,8.100069
2001:db8::486,ff02::1:ff00:1,2,0.762512
2001:db8::1,2001:db8::486,12,8.099647
2001:db8::488,ff02::1:ff00:1,2,0.762577
2001:db8::1,2001:db8::488,12,8.102685
2001:db8::490,ff02::1:ff00:1,2,0.762598
2001:db8::1,2001:db8::490,12,8.102441
2001:db8::489,ff02::1:ff00:1,2,0.762523
2001:db8::1,2001:db8::489,12,8.102504
2001:db8::491,ff02::1:ff00:1,2,0.762491
2001:db8::1,2001:db8::491,12,8.102118
2001:db8::493,ff02::1:ff00:1,2,0.762388
2001:db8::1,2001:db8::493,12,8.102124
2001:db8::494,ff02::1:ff00:1,2,0.762428
2001:db8::1,2001:db8::494,12,8.099207
2001:db8::492,ff02::1:ff00:1,2,0.76226
2001:db8::1,2001:db8::492,12,8.102371
2001:db8::495,ff02::1:ff00:1,2,0.762283
2001:db8::1,2001:db8::495,12,8.099315
2001:db8::496,ff02::1:ff00:1,2,0.762174
2001:db8::1,2001:db8::496,12,8.101735
2001:db8::497,ff02::1:ff00:1,2,0.762226
2001:db8::1,2001:db8::497,12,8.09927
2001:db8::498,ff02::1:ff00:1,2,0.683861
2001:db8::1,2001:db8::498,12,8.023543
2001:db8::499,ff02::1:ff00:1,2,0.683536
2001:db8::1,2001:db8::499,12,8.023732
2001:db8::500,ff02::1:ff00:1,2,0.683694
2001:db8::1,2001:db8::500,12,8.020509
2001:db8::501,ff02::1:ff00:1,2,0.659429
2001:db8::1,2001:db8::501,12,7.996377
2001:db8::102,2001:db8::1,13,6.857349
2001:db8::101,2001:db8::1,10,6.856192
2001:db8::103,2001:db8::1,13,6.855356
2001:db8::100,2001:db8::1,10,6.853672
2001:db8::104,2001:db8::1,13,6.924517
2001:db8::105,2001:db8::1,13,6.91865
2001:db8::107,2001:db8::1,10,6.908236
2001:db8::108,2001:db8::1,10,6.903303
2001:db8::106,2001:db8::1,13,6.907385
2001:db8::110,2001:db8::1,10,6.965253
2001:db8::109,2001:db8::1,10,6.974477
2001:db8::111,2001:db8::1,10,6.907653
2001:db8::112,2001:db8::1,10,6.908111
2001:db8::113,2001:db8::1,10,6.965155
2001:db8::114,2001:db8::1,10,6.965097
2001:db8::115,2001:db8::1,10,6.907284
2001:db8::116,2001:db8::1,10,6.881599
2001:db8::117,2001:db8::1,10,6.824022
2001:db8::118,2001:db8::1,10,6.824279
2001:db8::120,2001:db8::1,10,6.819549
2001:db8::119,2001:db8::1,10,6.81932
2001:db8::121,2001:db8::1,10,6.819307
2001:db8::122,2001:db8::1,10,6.81082
2001:db8::125,2001:db8::1,10,6.816368
2001:db8::123,2001:db8::1,10,6.811585
2001:db8::124,2001:db8::1,10,6.816541
2001:db8::126,2001:db8::1,10,6.811223
2001:db8::127,2001:db8::1,10,6.815931
2001:db8::128,2001:db8::1,10,6.810666
2001:db8::129,2001:db8::1,10,6.807281
2001:db8::130,2001:db8::1,10,6.878712
2001:db8::133,2001:db8::1,10,6.869226
2001:db8::131,2001:db8::1,10,7.00965
2001:db8::132,2001:db8::1,10,6.878487
2001:db8::134,2001:db8::1,10,6.878493
2001:db8::135,2001:db8::1,10,6.878366
2001:db8::137,2001:db8::1,10,6.865273
2001:db8::136,2001:db8::1,10,6.874447
2001:db8::138,2001:db8::1,10,7.005606
2001:db8::139,2001:db8::1,10,6.865175
fe80::10a6:41ff:fe20:54b9,ff02::2,2,29.075586
fe80::80bd:4aff:fe08:c0,ff02::2,2,27.533877
fe80::bc68:47ff:fe8b:4af2,ff02::2,2,28.57315
fe80::544e:2bff:fe34:a72f,ff02::2,2,29.584247
fe80::e446:71ff:fe84:8af2,ff02::2,2,30.630131
fe80::dc85:52ff:fe35:9739,ff02::2,2,29.584218
fe80::9cd5:22ff:fe7a:e014,ff02::2,2,33.112135
fe80::ecdd:caff:fe01:3e31,ff02::2,2,30.575786
fe80::d0e7:4fff:fe93:b14d,ff02::2,2,37.318235
fe80::bcfd:8cff:fe37:3291,ff02::2,2,29.538417
fe80::8476:28ff:feaf:db5a,ff02::2,2,28.003856
fe80::a854:7cff:fe42:3337,ff02::2,2,33.252746
fe80::f0f3:f4ff:fe88:f0d7,ff02::2,2,41.37743
fe80::b8aa:e0ff:fea6:132e,ff02::2,2,33.088851
fe80::3cef:8dff:fefc:112,ff02::2,2,37.29804
fe80::d83d:c4ff:feb4:6579,ff02::2,2,26.44801
fe80::741c:e5ff:fed6:2f13,ff02::2,2,30.020155
fe80::4c:d2ff:fe90:454b,ff02::2,2,30.020139
fe80::7cbe:6ff:feb8:37b9,ff02::2,2,37.32592
2001:db8::140,2001:db8::1,10,6.718325
2001:db8::142,2001:db8::1,10,6.718517
2001:db8::143,2001:db8::1,10,6.718499
2001:db8::141,2001:db8::1,10,6.708769
2001:db8::144,2001:db8::1,10,6.708998
2001:db8::146,2001:db8::1,10,6.708742
2001:db8::145,2001:db8::1,10,6.718268
2001:db8::147,2001:db8::1,10,6.534586
2001:db8::148,2001:db8::1,10,6.534618
2001:db8::150,2001:db8::1,10,6.534567
2001:db8::149,2001:db8::1,10,6.534453
2001:db8::151,2001:db8::1,10,6.674902
2001:db8::152,2001:db8::1,10,6.674893
2001:db8::153,2001:db8::1,10,6.52996
2001:db8::154,2001:db8::1,10,6.529856
2001:db8::155,2001:db8::1,10,6.529796
2001:db8::158,2001:db8::1,10,6.670298
2001:db8::156,2001:db8::1,10,6.593472
2001:db8::157,2001:db8::1,10,6.851937
2001:db8::159,2001:db8::1,11,6.836136
2001:db8::160,2001:db8::1,10,6.593403
2001:db8::161,2001:db8::1,10,6.66986
2001:db8::162,2001:db8::1,10,6.669989
2001:db8::163,2001:db8::1,10,6.592942
2001:db8::164,2001:db8::1,10,6.65399
2001:db8::165,2001:db8::1,10,6.654244
2001:db8::166,2001:db8::1,10,6.665265
2001:db8::167,2001:db8::1,10,6.665317
2001:db8::169,2001:db8::1,10,6.664246
2001:db8::170,2001:db8::1,10,6.653154
2001:db8::168,2001:db8::1,10,6.660749
2001:db8::171,2001:db8::1,10,6.649495
2001:db8::172,2001:db8::1,10,6.583964
2001:db8::173,2001:db8::1,10,6.660236
2001:db8::175,2001:db8::1,10,6.642674
2001:db8::174,2001:db8::1,10,6.566033
2001:db8::176,2001:db8::1,10,6.565903
2001:db8::177,2001:db8::1,10,6.565632
2001:db8::178,2001:db8::1,10,6.641832
2001:db8::179,2001:db8::1,10,6.565477
2001:db8::182,2001:db8::1,10,6.641831
2001:db8::181,2001:db8::1,10,6.625939
2001:db8::180,2001:db8::1,10,6.636811
2001:db8::183,2001:db8::1,10,6.636222
2001:db8::184,2001:db8::1,10,6.636241
2001:db8::185,2001:db8::1,10,6.817961
2001:db8::186,2001:db8::1,10,6.817827
2001:db8::187,2001:db8::1,10,6.692422
2001:db8::188,2001:db8::1,10,6.692356
2001:db8::189,2001:db8::1,10,6.819497
2001:db8::191,2001:db8::1,10,6.685324
2001:db8::190,2001:db8::1,10,6.811529
2001:db8::193,2001:db8::1,10,6.679937
2001:db8::192,2001:db8::1,11,7.832482
2001:db8::194,2001:db8::1,10,6.679619
2001:db8::196,2001:db8::1,10,6.623357
2001:db8::195,2001:db8::1,11,6.789602
2001:db8::199,2001:db8::1,10,6.622834
2001:db8::197,2001:db8::1,10,6.806691
2001:db8::198,2001:db8::1,10,6.678233
fe80::c03d:6fff:fe60:3f03,ff02::2,2,26.208698
fe80::bc3e:e3ff:fe0a:4844,ff02::2,2,28.266915
fe80::412:2aff:fe56:edad,ff02::2,2,30.806826
fe80::c421:ceff:fe4e:6049,ff02::2,2,30.806814
fe80::d4a7:eaff:fe31:1ab,ff02::2,2,37.05903
fe80::e4a8:19ff:fe28:fdf0,ff02::2,2,32.993738
fe80::60a5:26ff:fe0b:4181,ff02::2,2,37.059012
fe80::4c7:b2ff:fe54:c42b,ff02::2,2,28.762116
fe80::c83d:84ff:fe5c:6ada,ff02::2,2,30.806344
fe80::3ca1:93ff:fec3:5e9f,ff02::2,2,30.806323
fe80::90b6:4ff:fe52:5c3a,ff02::2,2,31.313067
fe80::58e2:1ff:fe91:7fe2,ff02::2,2,37.058558
fe80::2067:1cff:fe16:1a37,ff02::2,2,32.993445
fe80::e4f1:abff:fe45:71c9,ff02::2,2,32.993433
fe80::18fc:b4ff:fe31:6883,ff02::2,2,32.993422
2001:db8::200,2001:db8::1,10,6.595042
2001:db8::201,2001:db8::1,10,6.786602
2001:db8::202,2001:db8::1,13,6.604573
2001:db8::204,2001:db8::1,13,6.593254
2001:db8::203,2001:db8::1,14,6.765842
2001:db8::205,2001:db8::1,13,6.785806
2001:db8::206,2001:db8::1,14,6.736254
2001:db8::208,2001:db8::1,13,6.756704
2001:db8::207,2001:db8::1,14,6.740936
2001:db8::209,2001:db8::1,13,6.756603
2001:db8::211,2001:db8::1,13,6.630756
fe80::3c7b:15ff:fe96:8084,ff02::2,2,37.050702
fe80::dc68:ebff:fe2f:fa8e,ff02::2,2,37.050688
fe80::872:8bff:fe42:2b51,ff02::2,2,32.957183
fe80::2c65:e3ff:fe80:a46c,ff02::2,2,37.022457
fe80::48c4:18ff:fe89:be24,ff02::2,2,37.022446
2001:db8::210,2001:db8::1,14,6.700287
2001:db8::212,2001:db8::1,13,6.590122
2001:db8::213,2001:db8::1,13,6.590339
2001:db8::214,2001:db8::1,13,6.588821
2001:db8::219,2001:db8::1,13,6.58998
2001:db8::220,2001:db8::1,13,6.715454
2001:db8::215,2001:db8::1,13,6.589869
2001:db8::216,2001:db8::1,13,6.584662
2001:db8::217,2001:db8::1,14,6.744499
2001:db8::218,2001:db8::1,13,6.709628
2001:db8::221,2001:db8::1,14,6.686144
2001:db8::223,2001:db8::1,10,6.580596
2001:db8::224,2001:db8::1,11,6.722839
2001:db8::227,2001:db8::1,10,6.688718
2001:db8::222,2001:db8::1,10,6.622467
2001:db8::225,2001:db8::1,10,6.685086
2001:db8::226,2001:db8::1,10,6.61203
2001:db8::229,2001:db8::1,10,6.549127
2001:db8::228,2001:db8::1,10,6.548685
2001:db8::230,2001:db8::1,10,6.548491
2001:db8::231,2001:db8::1,10,6.613526
2001:db8::232,2001:db8::1,11,6.657661
2001:db8::234,2001:db8::1,10,6.548024
2001:db8::235,2001:db8::1,10,6.673421
2001:db8::233,2001:db8::1,10,6.546553
2001:db8::237,2001:db8::1,10,6.540446
2001:db8::243,2001:db8::1,11,6.645466
2001:db8::236,2001:db8::1,11,6.645588
2001:db8::238,2001:db8::1,11,6.644597
2001:db8::239,2001:db8::1,10,6.665971
2001:db8::240,2001:db8::1,10,6.665644
2001:db8::241,2001:db8::1,11,6.700768
2001:db8::242,2001:db8::1,11,6.699768
2001:db8::244,2001:db8::1,10,6.72694
2001:db8::245,2001:db8::1,11,6.699486
2001:db8::246,2001:db8::1,10,6.665149
2001:db8::247,2001:db8::1,10,6.78404
2001:db8::248,2001:db8::1,10,6.659116
2001:db8::251,2001:db8::1,10,6.65703
2001:db8::249,2001:db8::1,11,6.691603
2001:db8::250,2001:db8::1,10,6.657952
2001:db8::252,2001:db8::1,10,6.65598
2001:db8::253,2001:db8::1,10,6.65556
2001:db8::255,2001:db8::1,11,6.684895
2001:db8::254,2001:db8::1,10,6.652136
2001:db8::256,2001:db8::1,11,6.686493
2001:db8::257,2001:db8::1,11,6.680237
2001:db8::258,2001:db8::1,10,6.642642
2001:db8::259,2001:db8::1,10,6.705407
2001:db8::260,2001:db8::1,10,6.642389
2001:db8::261,2001:db8::1,10,6.704885
2001:db8::263,2001:db8::1,10,6.645841
2001:db8::262,2001:db8::1,10,6.767836
2001:db8::264,2001:db8::1,10,6.767601
2001:db8::265,2001:db8::1,10,6.643147
2001:db8::266,2001:db8::1,10,6.642431
2001:db8::267,2001:db8::1,10,6.638166
2001:db8::276,2001:db8::1,10,6.697633
2001:db8::268,2001:db8::1,10,6.697356
2001:db8::270,2001:db8::1,10,6.633448
2001:db8::269,2001:db8::1,10,6.697449
2001:db8::271,2001:db8::1,10,6.761931
2001:db8::272,2001:db8::1,10,6.629482
2001:db8::273,2001:db8::1,10,6.627465
2001:db8::275,2001:db8::1,10,6.690973
2001:db8::274,2001:db8::1,10,6.631837
2001:db8::277,2001:db8::1,10,6.629702
2001:db8::279,2001:db8::1,10,6.754253
2001:db8::278,2001:db8::1,10,6.628606
2001:db8::280,2001:db8::1,10,6.625248
2001:db8::282,2001:db8::1,10,6.624338
2001:db8::281,2001:db8::1,10,6.68559
2001:db8::284,2001:db8::1,10,6.621211
2001:db8::283,2001:db8::1,10,6.623243
fe80::145a:faff:fe28:5af4,ff02::2,2,28.577871
fe80::3472:17ff:feb1:42d6,ff02::2,2,31.661903
fe80::4cd8:34ff:fe3d:af54,ff02::2,2,29.596758
fe80::7ce2:ccff:fece:db4d,ff02::2,2,31.661884
fe80::8b:18ff:fee5:e1ae,ff02::2,2,32.663042
fe80::6caf:c0ff:fe7f:1211,ff02::2,2,36.874776
fe80::5c2d:77ff:fe93:94c3,ff02::2,2,36.874759
fe80::8ce1:d4ff:fe79:b3f3,ff02::2,2,31.661812
fe80::8405:51ff:fe28:1711,ff02::2,2,32.790407
fe80::a0b3:a7ff:fe9e:6e44,ff02::2,2,36.883599
fe80::34a5:76ff:fe4c:5a41,ff02::2,2,36.883584
fe80::dc22:2aff:fef5:fd04,ff02::2,2,36.883571
fe80::3c0d:c8ff:fe7e:fba,ff02::2,2,36.883559
fe80::c41:bff:fe2a:2be4,ff02::2,2,36.883546
fe80::496:ebff:fedb:a744,ff02::2,2,27.016741
fe80::3040:6ff:fed9:40ef,ff02::2,2,29.076002
